API Well Number,County,Company Name,API Hole Number,Sidetrack,Completion,Well Type,Production Field Name,Well Status,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl",Reporting Year,Location 1
31013154090000,13,Belden & Blake Corporation,15409,0,0,GD,Lakeshore,AC,Church #1,Gerry,Medina,2,508,3,1994,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31029221060000,29,Belden & Blake Corporation,22106,0,0,GD,Lakeview,AC,Braasch; D #1,Evans,Medina,12,20782,271,1993,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31029081550000,29,Seneca Resources Corp.,8155,0,0,GD,Orchard Park-Hamburg,AC,Buerger(Full Gospel#997-I,Orchard Park,Medina,12,8246,0,1987,"Orchard Park, NY
(42.76718214500045, -78.74387926899965)"
31013164910000,13,Belden & Blake Corporation,16491,0,0,GD,Lakeshore,AC,"Napper, H. #632",Westfield,Medina,12,5114,94,1992,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013143890000,13,"Cotton Well Drilling Co., Inc.",14389,0,0,GD,Lakeshore,AC,3119 Ferro Alloy,Sherman,Medina,12,637,140,1992,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31029603200000,29,Seneca Resources Corp.,60320,0,0,GD,Wales,PA,Weber #1511-I,Wales,Medina,0,0,0,1997,"Wales, NY
(42.70394143600049, -78.57472823799964)"
31011161180000,11,Ashland Farms,16118,0,0,GW,Ashland Farms,AC,Culver 1-6,Ledyard,Queenston,0,0,0,1993,"Ledyard, NY
(42.69507165900046, -76.62138977699965)"
31013168670000,13,"REI-NY, Inc.",16867,0,0,GD,Lakeshore,AC,Josephson 1,Gerry,Medina,12,3574,30,1996,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013146510000,13,"Nornew, Inc.",14651,0,0,GD,Lakeshore,PA,"Brown, H #1 Ae-155",Busti,Medina,0,0,0,1996,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013142840000,13,"Kastle Resources Enterprises, Inc.",14284,0,0,GD,Lakeshore,AC,Widrig NY #68,Harmony,Medina,10,2435,40,1988,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31003603550000,3,"Alma Gas, Inc.",60355,0,0,GD,Sharon,AC,Vanfleet(Crittenden)#2113,Alma,Upper Devonian,12,119,0,1997,"Alma, NY
(42.01271066300046, -78.05476991799964)"
31013208150000,13,Seneca Resources Corp.,20815,0,0,GD,Lakeshore,AC,Nelson #1 #6638,Busti,Medina,12,21247,0,1991,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31121219000000,121,Miller Gas Corp.,21900,0,0,GW,Cascade Brook,PA,"Leaton, G #1",Covington,Theresa,0,0,0,1996,"Covington, NY
(42.85338743300048, -78.01028721099965)"
31009176970000,9,Transfuel Resources Co.,17697,0,0,GW,Lakeshore,PA,"Neureuter,J 1",Cold Spring,Medina,0,0,0,1992,"Cold Spring, NY
(41.41823013700048, -73.95766968599963)"
31037213300000,37,United States Gypsum Co.,21330,0,0,GD,Indian Falls,AC,"Reak, M & V #1",Pembroke,Medina,12,1457,0,1993,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31099195790000,99,"Columbia Natural Resources, Inc.",19579,0,0,GD,Fayette-Waterloo,AC,Nielsen 2544,Fayette,Queenston,12,4013,0,1994,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013172830000,13,"Kastle Resources Enterprises, Inc.",17283,0,0,GD,Lakeshore,AC,Hess #2,Cherry Creek,Medina,9,851,,2000,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029177610000,29,Subsea Associates-1982,17761,0,0,GD,Brant-Eden,AC,F Muscato #1,Brant,Medina,12,2616,0,1993,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013112080000,13,Belden & Blake Corporation,11208,0,0,GD,Lakeshore,AC,Farnham Unit 254 #1,Portland,Medina,0,0,0,1988,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31121172610000,121,United States Gypsum Co.,17261,0,0,GD,Sheldon,AC,Victor #1,Sheldon,Medina,8,146,0,1990,"Sheldon, NY
(42.7372410640005, -78.41924809699964)"
31013178520000,13,"Kastle Resources Enterprises, Inc.",17852,0,0,GD,Lakeshore,IN,Auffinger #4,Ellington,Medina,12,122,0,1997,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31099195030000,99,"Columbia Natural Resources, Inc.",19503,0,0,GD,Fayette-Waterloo,AC,Martin/Wise 1 (4103),Varick,Queenston,11,652,0,1998,"Varick, NY
(42.7672223400005, -76.76946950499968)"
31009117060000,9,Belden & Blake Corporation,11706,0,0,GD,Utley Brook,IN,Nannen Zoar #5 1161,East Otto,Medina,0,0,0,1985,"East Otto, NY
(42.389073271000484, -78.75503571599967)"
31013145620000,13,Belden & Blake Corporation,14562,0,0,GD,Lakeshore,AC,Hall 599,Westfield,Medina,11,3405,63,1993,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013208130000,13,"Chautauqua Energy,  Inc.",20813,0,0,GD,Lakeshore,AC,Morrison #1,Westfield,Medina,12,3557,0,1993,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31099194140000,99,"Columbia Natural Resources, Inc.",19414,0,0,GD,Fayette-Waterloo,AC,Kidd 2513,Fayette,Queenston,12,7503,0,1989,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31037159200000,37,United States Gypsum Co.,15920,0,0,GD,Indian Falls,AC,Hagen 1,Batavia City,Medina,10,290,0,1995,"Batavia City, NY
(42.99836355800045, -78.18823639699963)"
31013112070000,13,Belden & Blake Corporation,11207,0,0,GD,Lakeshore,AC,Meyers 252,Portland,Medina,12,2635,0,1993,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31037196870000,37,United States Gypsum Co.,19687,0,0,GD,Huron Creek,AC,"Beachy, C. #1",Pembroke,Medina,12,421,0,2000,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013160330000,13,Dannic Energy Corp.,16033,0,0,GD,Lakeshore,AC,D Lundmark #1-A,Carroll,Medina,12,356,0,1999,"Carroll, NY
(42.01751177700049, -78.34077780999968)"
31013110420000,13,Belden & Blake Corporation,11042,0,0,GD,Lakeshore,AC,Duink 186,Mina,Medina,10,2004,10,1994,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31013154590000,13,Great Lakes Energy Partners,15459,0,0,GD,Lakeshore,AC,"Bowen,J 1",Chautauqua,Medina,1,117,0,1993,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013126090000,13,Belden & Blake Corporation,12609,0,0,GD,Lakeshore,AC,Boyd 514,Stockton,Medina,12,3165,31,1999,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31011156430000,11,"OI Auburn, Inc.",15643,0,0,GE,West Auburn,AC,NYS Electric & Gas T121-5,Throop,Queenston,12,2314,0,1993,"Throop, NY
(42.975983672000496, -76.57063642899965)"
31037030920000,37,Seneca Resources Corp.,3092,0,0,GD,Alden-Lancaster,AC,Van Curen #1872-I,Darien,Medina,12,507,0,2000,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31037158970000,37,United States Gypsum Co.,15897,0,0,GD,Huron Creek,AC,Murray #1,Darien,Medina,12,5249,0,1986,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31029164480000,29,"Stedman Energy, Inc.",16448,0,0,GD,Brant-Eden,AC,Vacco Unit #1,Brant,Medina,12,2543,0,1989,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013153550000,13,Belden & Blake Corporation,15355,0,0,GD,Lakeshore,AC,NYSRA #10-3,Gerry,Medina,11,6939,324,1993,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31037030980000,37,Seneca Resources Corp.,3098,0,0,GD,Alden-Lancaster,AC,Higgins #1865-I,Darien,Medina,12,7443,0,1991,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31009199560000,9,Great Lakes Energy Partners,19956,0,0,GD,Lakeshore,AC,"Miller, D #1",Conewango,Medina,12,3113,0,1998,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013125380000,13,"Kastle Resources Enterprises, Inc.",12538,0,0,GD,Lakeshore,AC,Schimek Chaut. #3,Cherry Creek,Medina,7,913,0,1990,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31009182760000,9,Eastern American Energy Corp.,18276,0,0,GD,Lakeshore,AC,Cummings #1,Randolph,Medina,9,2767,2,1987,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31099195890000,99,"Dunbar, Helen A. Covert",19589,0,0,GD,Fayette-Waterloo,AC,Covert 1 (4137),Varick,Queenston,0,0,0,1985,"Varick, NY
(42.7672223400005, -76.76946950499968)"
31009219530000,9,Great Lakes Energy Partners,21953,0,0,GD,Lakeshore,AC,"Miller, P #2",Leon,Medina,12,8407,0,1997,"Leon, NY
(42.29338150400048, -79.01635918699964)"
31037213310000,37,United States Gypsum Co.,21331,0,0,GD,Alden-Lancaster,AC,Reynolds #4,Darien,Medina,12,7774,0,1991,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013211430000,13,Seneca Resources Corp.,21143,0,0,GD,Lakeshore,AC,"Ames, C. #2 #7341",Poland,Medina,12,2062,15,1999,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31029192890000,29,"Zittel, Kenneth D.",19289,0,0,GD,Concord,AC,D. & P. Zittle 2,Concord,Medina,12,6837,3,1990,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31121139630000,121,"Lenape Resources, Inc.",13963,0,0,GD,Leicester,AC,"Graham, W #1",Covington,Medina,12,4401,40,1992,"Covington, NY
(42.85338743300048, -78.01028721099965)"
31009186370000,9,"Texas Keystone, Inc.",18637,0,0,GD,Lakeshore,AC,Tanning M 1,Persia,Medina,12,1562,0,1995,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31051041960000,51,"Ardent Resources, Inc.",4196,0,0,GD,Leicester,AC,Smith 2,Leicester,Medina,0,0,0,1990,"Leicester, NY
(42.7719921900005, -77.89395719199968)"
31013193810000,13,"Lenape Resources, Inc.",19381,0,0,GD,Lakeshore,AC,Anderson/Mackenzie #2-283,Ellery,Medina,12,113821,0,1986,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31029087520000,29,"Garman, Richard E.",8752,0,0,GD,East Aurora,AC,Suozzi #4,Aurora,Medina,0,0,0,1994,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31013119100000,13,Belden & Blake Corporation,11910,0,0,GD,Lakeshore,AC,Bernard 436,Charlotte,Medina,11,538,0,1993,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31013181100000,13,Great Lakes Energy Partners,18110,0,0,GD,Lakeshore,AC,"Lookabaugh, R 1",Ellington,Medina,12,2088,4,1994,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31029182690000,29,"New York Gas & Oil Co, Inc.",18269,0,0,GD,Alden-Lancaster,AC,Zola #2,Alden,Medina,12,2614,0,1987,"Alden, NY
(42.90013055000048, -78.49091643399964)"
31009170200000,9,Eastern American Energy Corp.,17020,0,0,GD,Lakeshore,AC,Saff #1,Randolph,Medina,12,2394,0,1990,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013218330000,13,"Ardent Resources, Inc.",21833,0,0,GD,Lakeshore,AC,NYSRA #7-4,Charlotte,Medina,11,1475,0,1999,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31013122940000,13,Belden & Blake Corporation,12294,0,0,GD,Lakeshore,AC,Fancher Unit 459 #1,Arkwright,Medina,2,407,0,1986,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31013183160000,13,Seneca Resources Corp.,18316,0,0,GD,Lakeshore,AC,"Youngberg, L #6280",Cherry Creek,Medina,12,9730,34,1986,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029154020000,29,"Schreiner Oil & Gas, Inc.",15402,0,0,GD,East Aurora,AC,Colarusso 849,Aurora,Medina,0,0,0,1994,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31013177420000,13,"Oil, Gas & Land Services, Inc.",17742,0,0,GD,Lakeshore,PA,Bauer 2,Cherry Creek,Medina,2,186,0,1987,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31011206260000,11,"Columbia Natural Resources, Inc.",20626,0,0,GD,West Auburn,AC,Delaney Wm 1 (1058-1),Fleming,Queenston,12,39387,0,1991,"Fleming, NY
(42.86172966000049, -76.57410572999964)"
31015173180000,15,"Hulsebosch, Adrian & Jessica",17318,0,0,GW,Elmira,AC,Hulsebosch 1,Elmira,Marcellus,0,0,0,1986,"Elmira, NY
(42.09041277200049, -76.79880765599967)"
31013164590000,13,Great Lakes Energy Partners,16459,0,0,GD,Lakeshore,AC,"Nelson,V 1",Kiantone,Medina,12,4073,0,1991,"Kiantone, NY
(42.02199943500045, -79.19809619699964)"
31013172030000,13,Great Lakes Energy Partners,17203,0,0,GD,Lakeshore,AC,"Cooper, J #1",Poland,Medina,12,21502,0,1986,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31029649140000,29,"Weil Resources, Inc.",64914,0,0,GD,East Aurora,AC,Briggs 5,Aurora,Akron,12,1592,0,1995,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31013125240000,13,"Kastle Resources Enterprises, Inc.",12524,0,0,GE,Lakeshore,AC,Waite NY #11,Harmony,Medina,12,3981,0,1998,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31013188210000,13,"Lenape Resources, Inc.",18821,0,0,GD,Lakeshore,IN,Tompkins A #1,Gerry,Medina,2,2178,86,1986,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31121209370000,121,United States Gypsum Co.,20937,0,0,GD,Danley Corners,AC,Wawrzyniak 2,Bennington,Medina,12,1374,43,1995,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31037195460000,37,United States Gypsum Co.,19546,0,0,GD,Huron Creek,AC,Sportsman #1,Batavia,Medina,12,2104,0,1994,"Batavia, NY
(42.99836355800045, -78.18823639699963)"
31013179830000,13,"Kastle Resources Enterprises, Inc.",17983,0,0,GD,Lakeshore,IN,Madison #3,Ellington,Medina,0,0,0,1992,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31099194670000,99,"Columbia Natural Resources, Inc.",19467,0,0,GD,Fayette-Waterloo,AC,Tompkins 1 (4075),Fayette,Queenston,12,6426,206,2000,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31121178790000,121,United States Gypsum Co.,17879,0,0,GD,Danley Corners,AC,Schad #1,Bennington,Medina,12,5908,24,1986,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31013108780000,13,Great Lakes Energy Partners,10878,0,0,GD,Lakeshore,AC,Farrer William Unit 86 1,Portland,Medina,12,3231,0,1995,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013177110000,13,Great Lakes Energy Partners,17711,0,0,GD,Lakeshore,AC,"Redlecki, J 1",French Creek,Devonian Shale,12,30,0,1996,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31013201070000,13,"Kastle Resources Enterprises, Inc.",20107,0,0,GD,Lakeshore,AC,Combs 2,Ellington,Medina,12,526,0,1996,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013102850000,13,Belden & Blake Corporation,10285,0,0,GD,Lakeshore,AC,Miller Raymond 20 #1,Portland,Medina,10,936,0,1988,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013189350000,13,Great Lakes Energy Partners,18935,0,0,GD,Lakeshore,AC,"Baran, L #1",Poland,Medina,12,2113,6,1993,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013142490000,13,Great Lakes Energy Partners,14249,0,0,GD,Lakeshore,AC,"Palermo, R 1",Ripley,Devonian Shale,0,0,0,1993,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013164790000,13,Belden & Blake Corporation,16479,0,0,GD,Lakeshore,AC,Ossman Bros. #620,Westfield,Medina,12,2559,27,1994,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013118910000,13,Belden & Blake Corporation,11891,0,0,GD,Lakeshore,AC,Kelly 415,Stockton,Medina,11,776,14,1998,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013138100000,13,Fea Gas Co.,13810,0,0,GD,Lakeshore,AC,Stebbins #1,Sheridan,Medina,10,2775,0,1994,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31009669040000,9,"Rupp, Elsworth & Harriett",66904,0,0,GD,Lakeshore,AC,Rupp #1,Perrysburg,Medina,12,18,0,1990,"Perrysburg, NY
(42.45647196700048, -79.00313937799967)"
31013184000000,13,"Detweiler, Susan B.",18400,0,0,GD,Lakeshore,AC,Croscut 2,Sherman,Medina,12,0,0,1999,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31013130790000,13,Belden & Blake Corporation,13079,0,0,GD,Lakeshore,PA,Depew 545,Charlotte,Medina,0,0,0,1985,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31013148450000,13,"Chautauqua Energy,  Inc.",14845,0,0,GD,Lakeshore,AC,D Thomas 1,Westfield,Medina,12,1940,30,1997,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013178770000,13,Great Lakes Energy Partners,17877,0,0,GD,Lakeshore,AC,Heslink 1,Clymer,Medina,12,2569,91,1995,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013125100000,13,"Kastle Resources Enterprises, Inc.",12510,0,0,GD,Lakeshore,AC,Smallback NY #38,Cherry Creek,Medina,12,406,0,1999,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31051174660000,51,"Lenape Resources, Inc.",17466,0,0,GD,Uhley Corners-Caledonia,AC,Laniak 224,York,Medina,12,476,40,1992,"York, NY
(43.20406110900046, -76.93921900099963)"
31029178080000,29,"GFS Energy, Inc.",17808,0,0,GD,Brant-Eden,AC,Della Penta #1,Boston,Medina,12,394,0,1996,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31013182910000,13,"Lenape Resources, Inc.",18291,0,0,OD,Ellery,AC,Hearburg #183,Ellery,Bass Island,10,361,0,2000,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013144490000,13,Nornew Energy Supply Inc.,14449,0,0,GD,Lakeshore,AC,Anderson E. Unit #1,Busti,Medina,12,6070,95,1993,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013189230000,13,"Kastle Resources Enterprises, Inc.",18923,0,0,GD,Lakeshore,AC,Willover 1,Ellington,Medina,12,2773,0,1993,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31037152640000,37,United States Gypsum Co.,15264,0,0,GD,Huron Creek,AC,Danser #2,Pembroke,Medina,12,417,0,1985,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013198600000,13,"Chautauqua Energy,  Inc.",19860,0,0,GD,Lakeshore,AC,Ossman 1,Westfield,Medina,12,1559,0,1996,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029030750000,29,"Roberts, Charles J.",3075,0,0,GD,Alden-Lancaster,UN,Young W Roberts 1,Alden,Medina,12,100,,2000,"Alden, NY
(42.90013055000048, -78.49091643399964)"
31013112750000,13,Belden & Blake Corporation,11275,0,0,GD,Lakeshore,AC,McGuinn R. 1 Unit 255,Portland,Medina,12,6477,0,1991,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31099204130000,99,A.D.C.O. Well Services,20413,0,0,GD,Fayette-Waterloo,AC,Leonard 2574,Fayette,Queenston,12,1123,,2000,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013177340000,13,"GFS Energy, Inc.",17734,0,0,GD,Lakeshore,AC,"Olson, O #4",Gerry,Medina,8,27328,0,1986,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013198300000,13,"Chautauqua Energy,  Inc.",19830,0,0,GD,Lakeshore,AC,E. Rammelt 2,Westfield,Medina,12,2930,0,1994,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029184930000,29,"Stedman Energy, Inc.",18493,0,0,GD,Brant-Eden,AC,Webber 1,Eden,Medina,12,2025,,2000,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31029186070000,29,"GFS Energy, Inc.",18607,0,0,GD,Brant-Eden,AC,K Wittmeyer #1,Eden,Medina,11,618,34,1993,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013202460000,13,"Universal Resources Holdings , Inc.",20246,0,0,GD,Lakeshore,AC,Husarek Drilling Unit #3,Charlotte,Medina,1,32,0,1988,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31013169550000,13,Great Lakes Energy Partners,16955,0,0,GD,Lakeshore,AC,"Patchen, H 1",French Creek,Medina,1,91,0,1994,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31013186410000,13,"GFS Energy, Inc.",18641,0,0,GD,Lakeshore,AC,Stride 2,Gerry,Medina,12,1254,40,1994,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013176280000,13,"Nornew, Inc.",17628,0,0,GD,Lakeshore,AC,Ball Unit #1,Ellicott,Medina,12,1389,45,1991,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31013182180000,13,"Kastle Resources Enterprises, Inc.",18218,0,0,GD,Lakeshore,AC,Carpenter #2,Ellington,Medina,12,665,0,1992,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31009163900000,9,Eastern American Energy Corp.,16390,0,0,GD,Lakeshore,AC,Stone #1,Randolph,Medina,12,351,0,1997,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013159020000,13,Great Lakes Energy Partners,15902,0,0,GD,Lakeshore,AC,"Gravink,P 1",French Creek,Medina,12,176,0,2000,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31029192740000,29,"Stedman Energy, Inc.",19274,0,0,GD,Brant-Eden,AC,Gugino #2,Brant,Medina,6,731,30,1999,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31069120380000,69,Brock-Acres Farm,12038,0,0,GD,East Bloomfield,IN,Langan 1 (Lrc 4),East Bloomfield,Medina,0,0,0,1993,"East Bloomfield, NY
(42.8970310410005, -77.44275974599964)"
31013209470000,13,Great Lakes Energy Partners,20947,0,0,GD,Lakeshore,AC,Damcott W #1,Clymer,Medina,0,0,0,1990,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013180230000,13,"Lenape Resources, Inc.",18023,0,0,GD,Lakeshore,AC,Wahlgren #1,Ellery,Medina,5,1119,0,1992,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013157700000,13,Great Lakes Energy Partners,15770,0,0,GD,Lakeshore,AC,"White, H 1",French Creek,Medina,12,3819,0,1999,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31121211170000,121,United States Gypsum Co.,21117,0,0,GD,Danley Corners,AC,"Rudolph, D. #2",Bennington,Medina,12,4110,0,2000,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31029142690000,29,"Stedman Energy, Inc.",14269,0,0,GD,Brant-Eden,AC,Lardo B #1,Eden,Medina,9,2939,0,1986,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013198360000,13,"Lenape Resources, Inc.",19836,0,0,GD,Lakeshore,AC,Lloyd/Bayliss #1-294,Ellery,Medina,12,11462,290,1988,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31037139610000,37,"Lenape Resources, Inc.",13961,0,0,GD,Uhley Corners-Caledonia,AC,Cross 21,Pavilion,Medina,12,505,0,1998,"Pavilion, NY
(42.87466008700045, -78.02324781999965)"
31029178280000,29,"Dobaj, Raymond",17828,0,0,GD,Brant-Eden,NR,Edie 1,Eden,Medina,12,280,0,1995,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013198400000,13,"Nornew, Inc.",19840,0,0,GD,Lakeshore,AC,"Coons, F. #1",Kiantone,Medina,0,0,0,1986,"Kiantone, NY
(42.02199943500045, -79.19809619699964)"
31013144800000,13,Great Lakes Energy Partners,14480,0,0,GD,Lakeshore,AC,"Beaujean,H 1",Westfield,Medina,12,2159,0,1998,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013193370000,13,Great Lakes Energy Partners,19337,0,0,GD,Lakeshore,AC,"Hunt, E #1",Poland,Medina,12,29289,24,1987,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31121160160000,121,United States Gypsum Co.,16016,0,0,GD,Danley Corners,AC,Sczepanski #1,Bennington,Medina,12,1561,0,1994,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31013190680000,13,Great Lakes Energy Partners,19068,0,0,GD,Lakeshore,AC,"Roush, H #2",Clymer,Medina,12,16225,260,1987,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013146520000,13,"Pentex Energy, Inc.",14652,0,0,GD,Lakeshore,PA,"Brown, H #2 Ae-156",Busti,Medina,0,0,0,1989,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013168890000,13,"Bounty Group, Inc.",16889,0,0,GD,Lakeshore,PA,"Carlson, E. #1",Busti,Medina,4,120,0,1993,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013148310000,13,Belden & Blake Corporation,14831,0,0,GD,Lakeshore,AC,Rolph #1,Westfield,Medina,12,2723,7,1997,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029207800000,29,"Eclipse Energy Company, LLC",20780,0,0,GD,Brant-Eden,AC,Erika Eckhardt #1,Eden,Medina,0,5689,0,1988,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31029190820000,29,"Cotton Well Drilling Co., Inc.",19082,0,0,GD,Brant-Eden,AC,Zittle E #2,Boston,Medina,12,207,0,1988,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31013115560000,13,Belden & Blake Corporation,11556,0,0,GD,Lakeshore,AC,Josephson 1,Stockton,Medina,5,200,0,1994,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013163710000,13,"Kastle Resources Enterprises, Inc.",16371,0,0,GD,Lakeshore,AC,Allnatt NY #24,Cherry Creek,Medina,12,7052,0,1986,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31037194790000,37,United States Gypsum Co.,19479,0,0,GD,Huron Creek,AC,Schunk #4,Darien,Medina,0,0,0,1985,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013118670000,13,Great Lakes Energy Partners,11867,0,0,GD,Lakeshore,AC,Cross 388,Chautauqua,Medina,12,3318,109,1995,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013137800000,13,Belden & Blake Corporation,13780,0,0,GD,Lakeshore,AC,Beck 578,Chautauqua,Medina,12,3756,0,1990,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31051161970000,51,"Lenape Resources, Inc.",16197,0,0,GD,Uhley Corners-Caledonia,AC,Rogers 93,York,Medina,12,1910,160,1992,"York, NY
(43.20406110900046, -76.93921900099963)"
31009191900000,9,Great Lakes Energy Partners,19190,0,0,GD,Lakeshore,AC,"Myers, G 1",Conewango,Medina,12,3218,0,1995,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013107260000,13,Belden & Blake Corporation,10726,0,0,GD,Lakeshore,AC,Hebeisen 89 #1,Portland,Medina,12,1488,0,1994,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013188540000,13,"GFS Energy, Inc.",18854,0,0,GD,Lakeshore,AC,Chautauqua County 1,Arkwright,Medina,11,3751,0,1995,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31013168960000,13,"Universal Resources Holdings , Inc.",16896,0,0,GD,Lakeshore,AC,R Wilcox 1,Gerry,Medina,12,1432,210,1995,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013186120000,13,Great Lakes Energy Partners,18612,0,0,GD,Lakeshore,AC,"Cross,N 1",Poland,Medina,12,1255,0,1999,"Poland, NY
(43.23037120900045, -75.07312681499963)"
