API Well Number,County,Company Name,API Hole Number,Sidetrack Code,Completion Code,Well Type Code,Production Field,Well Status Code,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl","Oil Produced, bbl",Reporting Year,Location 1
31013171920000,Chautauqua,"Kastle Resources Enterprises, Inc.",17192,00,00,GD,Lakeshore,AC,Wehrenberg 1,Ellington,Medina,12,664,0,,2007,"Ellington, NY
(42.21700315800007, -79.10806611699996)"
31009166760000,Cattaraugus,McKellpee Energy Corp.,16676,00,00,OD,Bradford,AC,Utter Purchase 51,Allegany,Bradford,12,0,0,,2002,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009653600000,Cattaraugus,"BDH Oil, Inc.",65360,00,00,IW,Chipmunk,PA,Nichols Run Hw-24,Allegany,Chipmunk & Bradford 2nd,0,,0,0,2006,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003184020000,Allegany,Klein Oil & Logging,18402,00,00,OD,Richburg,AC,2-43 Lot 43,Alma,Richburg,6,1,5,5,2006,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31013172180000,Chautauqua,Empire Energy E&P LLC,17218,00,00,GD,Lakeshore,AC,"Cooper,J 4",Poland,Medina,11,781,0,0,2003,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31013172650000,Chautauqua,"Stedman Energy, Inc.",17265,00,00,GD,Lakeshore,AC,Reed 3,Sherman,Medina,12,1782,100,0,2006,"Sherman, NY
(42.15934185200007, -79.59595990199995)"
31013219360000,Chautauqua,Empire Energy E&P LLC,21936,00,00,GD,Lakeshore,AC,Weiler 1253,Poland,Medina,12,1240,0,0,2004,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31003668750000,Allegany,United Processing Corp.,66875,00,00,OD,Fulmer Valley,NR,Perry 20,Andover,Fulmer Valley,0,,0,0,2005,"Andover, NY
(42.16025323000008, -77.79311714599999)"
31013209020000,Chautauqua,Seneca Resources Corp.,20902,00,00,GD,Sprague Hill,AC,"Bloomquist, A 7327",Poland,Medina,12,2782,2,38,2004,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31009622260000,Cattaraugus,M. J. McCaffery Oil Co.,62226,00,00,OD,Chipmunk,NR,Roggenbaum 17,Carrollton,Chipmunk,4,0,0,,2001,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31009673500000,Cattaraugus,M. J. McCaffery Oil Co.,67350,00,00,OD,Chipmunk,NR,Sue 44,Carrollton,Chipmunk,0,,0,0,2007,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013154970000,Chautauqua,Empire Energy E&P LLC,15497,00,00,GD,Lakeshore,AC,"Kayser, F 1",Westfield,Medina,12,1649,0,0,2003,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31009051620000,Cattaraugus,"Copper Ridge Oil, Inc.",05162,00,00,OD,Five Mile,PA,Lunn Place and Stopfel 11,Olean,Bradford,12,0,0,,2001,"Olean, NY
(42.07755349100006, -78.42886750099996)"
31009648730000,Cattaraugus,"Carls, Kevin D",64873,00,00,OD,Bradford,AC,Wilson 18,Allegany,Bradford Third,12,,10,1,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31013180310000,Chautauqua,Empire Energy E&P LLC,18031,00,00,GD,Lakeshore,AC,Filegar-Sischo 1,Ellington,Medina,12,775,,,2001,"Ellington, NY
(42.21700315800007, -79.10806611699996)"
31003094600000,Allegany,"Klein, Roger, A. Jr.",09460,00,00,OD,Richburg,AC,43 Black,Alma,Richburg,6,,0,10,2005,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31013087480000,Chautauqua,Libra Petroleum Company,08748,00,00,OD,Busti,AC,Hanson 8,Busti,Glade,12,,0,14,2004,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31101615470000,Steuben,Yahn & Yahn Inc.,61547,00,00,OD,Beech Hill-Independence,PA,Old Barney,West Union,Fulmer Valley,12,52,5,,2001,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31013162250000,Chautauqua,Empire Energy E&P LLC,16225,00,00,GD,Lakeshore,AC,NYSRA 11-1513,North Harmony,Medina,12,915,75,,2007,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31013115020000,Chautauqua,Empire Energy E&P LLC,11502,00,00,GD,Lakeshore,AC,Francis 348 1,Arkwright,Medina,12,1819,0,0,2002,"Arkwright, NY
(42.403124252000055, -79.23637919499998)"
31013198220000,Chautauqua,"Lenape Resources, Inc.",19822,00,00,GD,Lakeshore,AC,Thule/Bly 297,Ellery,Medina,8,86,50,0,2002,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31013164890000,Chautauqua,Empire Energy E&P LLC,16489,00,00,GD,Lakeshore,AC,"Napper, H. 630",Westfield,Medina,12,4402,44,0,2002,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31123205390000,Yates,"PPP Future Development, Inc.",20539,00,00,GE,North Penn Yan,SI,Barden 1,Benton,Medina-Queenston,0,0,0,0,2001,"Benton, NY
(42.71764289200007, -77.03671817699995)"
31003677190000,Allegany,Collins Oil Co.,67719,00,00,IW,Richburg,IN,Vincent 0160,Scio,Richburg,0,0,,0,2004,"Scio, NY
(42.173332610000045, -77.98390627099997)"
31009121830000,Cattaraugus,SWEPI LP,12183,00,00,OD,Bradford,PA,Enterprise Transit St 117,Allegany,"Chipmunk, Bradford 2nd & 3rd",,,2327,,2003,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009203460000,Cattaraugus,"Remington, Donald",20346,00,00,OD,Chipmunk,NR,Smith Lease 8,Carrollton,Upper Devonian,0,,0,0,2005,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013117110000,Chautauqua,Empire Energy E&P LLC,11711,00,00,GD,Lakeshore,AC,Village of Brocton 299,Portland,Medina,12,1141,0,0,2006,"Portland, NY
(42.36162322700005, -79.48653679199998)"
31013191080000,Chautauqua,"Shelex Drilling, Inc.",19108,00,00,GD,Lakeshore,AC,Cheney Unit 1,North Harmony,Medina,11,564,0,,2006,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31009225660000,Cattaraugus,A. J. Lease Account,22566,00,00,GD,Chaffee-Arcade,NR,Medina Power Co Mpc 3,Yorkshire,Medina,11,1915,0,0,2001,"Yorkshire, NY
(42.53022364200007, -78.47539666299997)"
31013160820000,Chautauqua,Empire Energy E&P LLC,16082,00,00,GD,Lakeshore,AC,"Legters, J 3",Clymer,Medina,12,4823,,,2001,"Clymer, NY
(42.02083023700004, -79.62887619399999)"
31003664540000,Allegany,"Oconnor, James",66454,00,00,OD,Richburg,NR,Oconner 6,Genesee,Richburg,0,0,,0,2003,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31013049700000,Chautauqua,Eagle S & T,04970,00,00,OD,Busti,AC,Anderson 2,Busti,Glade,10,,0,8,2006,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31013142780000,Chautauqua,"Southwell, R.C.",14278,00,00,OD,Busti,IN,Peereboom 15,Busti,Glade,6,,1,11,2004,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31003128630000,Allegany,"Plants & Goodwin, Inc.",12863,00,00,OD,Beech Hill-Independence,AC,Mervine 23,Independence,Fulmer Valley,12,1282,25,119,2006,"Independence, NY
(42.088023219000036, -77.78023782399998)"
31015230170100,Chemung,Talisman Energy USA Inc.,23017,01,00,GE,Not Applicable,PA,Hammond 1-A     ,Catlin,Black River,0,0,0,,2006,"Catlin, NY
(42.21263299200007, -76.89952694699997)"
31009658570000,Cattaraugus,Thomas A Miller Oil Co.,65857,00,00,OD,Bradford,AC,McDivitt 74,Olean,Bradford,10,,,48,2003,"Olean, NY
(42.07755349100006, -78.42886750099996)"
31013189360000,Chautauqua,Empire Energy E&P LLC,18936,00,00,GD,Lakeshore,AC,"Quinn, G 1",Poland,Medina,12,1446,0,0,2003,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31013218140000,Chautauqua,"Lenape Resources, Inc.",21814,00,00,OD,Ellery,SI,"Anderson, W 1",Ellery,Bass Island,1,0,40,0,2005,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31009181140000,Cattaraugus,"Texas Keystone, Inc.",18114,00,00,GD,Lakeshore,AC,R Johnson 1,Otto,Medina,,656,,,2001,"Otto, NY
(42.356452826000066, -78.83082948999999)"
31003627070000,Allegany,Hunt Oil Co.,62707,00,00,IW,Richburg,IN,Bellamy Farm 10w,Alma,Richburg,6,0,0,,2006,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31037173230000,Genesee,"New York Gas & Oil Company, Inc.",17323,00,00,GD,Alden-Lancaster,AC,Darien Lake State Park 10,Darien,Medina,12,1350,0,,2006,"Darien, NY
(42.90205237400005, -78.35201836199997)"
31121144440000,Wyoming,"Mesa Energy, Inc.",14444,00,00,GD,Java,AC,Sicliari 2,Java,Medina,12,645,,,2004,"Java, NY
(42.67373227400003, -78.43641637499996)"
31003662460000,Allegany,"Clark, Bruce",66246,00,00,OD,Fulmer Valley,AC,Clark 5,Andover,Fulmer Valley,12,,0,4,2006,"Andover, NY
(42.16025323000008, -77.79311714599999)"
31009658530000,Cattaraugus,Thomas A Miller Oil Co.,65853,00,00,OD,Bradford,AC,McDivitt 5,Olean,Bradford,10,,,48,2003,"Olean, NY
(42.07755349100006, -78.42886750099996)"
31013110210000,Chautauqua,Empire Energy E&P LLC,11021,00,00,GD,Lakeshore,AC,Powell 77,Portland,Medina,12,2332,20,0,2001,"Portland, NY
(42.36162322700005, -79.48653679199998)"
31099194700000,Seneca,Columbia Natural Resources  LLC,19470,00,00,GD,Fayette-Waterloo,AC,Lerch 1 (4085),Varick,Queenston,12,2844,0,0,2005,"Varick, NY
(42.805904258000055, -76.84525774399998)"
31013162250000,Chautauqua,Empire Energy E&P LLC,16225,00,00,GD,Lakeshore,AC,NYSRA 11-1513,North Harmony,Medina,12,1097,145,,2006,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31029637450000,Erie,All Saints Lutheran Church,63745,00,00,GD,Orchard Park-Hamburg,NR,All Sts. Lutheran Church,Hamburg,Medina,12,627,0,,2005,"Hamburg, NY
(42.716060207000055, -78.83210986499995)"
31009664030000,Cattaraugus,M. J. McCaffery Oil Co.,66403,00,00,OD,Chipmunk,AC,Hill 5,Carrollton,Chipmunk,,,,,2003,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013188540000,Chautauqua,"GFS Energy, Inc.",18854,00,00,GD,Lakeshore,AC,Chautauqua County 1,Arkwright,Medina,11,1053,0,,2007,"Arkwright, NY
(42.403124252000055, -79.23637919499998)"
31009628380000,Cattaraugus,Case Brothers Inc.,62838,00,00,OD,Bradford,PA,Rumsey So 84,Allegany,Bradford,12,,10,40,2006,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31013117570000,Chautauqua,Libra Petroleum Company,11757,00,00,OD,Busti,AC,"Crandall, E 11",Busti,Glade,12,,0,63,2005,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31101174880000,Steuben,SWEPI LP,17488,00,00,GW,Not Applicable,SI,Coleman 1,West Union,Not Applicable,0,0,0,0,2007,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31013093530000,Chautauqua,"Decker, James K. & Tiffany J.",09353,00,00,OD,Busti,AC,Tellinghuisen 6,Busti,Glade,12,,0,24,2006,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31009189880000,Cattaraugus,"Cochran, Alvin L.",18988,00,00,OD,Chipmunk,AC,Peter D. Brennan 1,Carrollton,Chipmunk,12,0,0,54,2007,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013180530000,Chautauqua,"Kastle Resources Enterprises, Inc.",18053,00,00,GD,Lakeshore,AC,Carpenter 3,Ellington,Medina,12,2220,70,,2006,"Ellington, NY
(42.21700315800007, -79.10806611699996)"
31003552060000,Allegany,Helmhold Oil,55206,00,00,OD,Fulmer Valley,IN,Roeske Lot 229 4,Willing,Fulmer Valley,7,,0,4,2006,"Willing, NY
(42.04880286100007, -77.89755657599994)"
31013110780000,Chautauqua,"Lenape Resources, Inc.",11078,00,00,GD,Lakeshore,AC,Kopta 107,Mina,Medina,12,1500,100,0,2005,"Mina, NY
(42.12973319400004, -79.68820909999994)"
31013145530000,Chautauqua,Empire Energy E&P LLC,14553,00,00,GD,Lakeshore,AC,Zachary 590,Westfield,Medina,12,1222,12,0,2001,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31107212940000,Tioga,Summit Operating LLC,21294,00,00,GE,Stagecoach,SI,Mead 01,Owego,Helderberg,9,75,0,0,2001,"Owego, NY
(42.10270306700005, -76.26213611299994)"
31101228780000,Steuben,Yahn & Yahn Inc.,22878,00,00,OD,Beech Hill-Independence,AC,Edlind 10,West Union,Fulmer Valley,12,154,15,70,2006,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31121219000000,Wyoming,"Lenape Resources, Inc.",21900,00,00,GW,Cascade Brook,SI,"Leaton, G 1",Covington,Theresa,0,0,0,0,2007,"Covington, NY
(42.84644055600006, -78.00999834599997)"
31003659530000,Allegany,"Sturdevant, Walter B.",65953,00,00,OD,Fulmer Valley,IN,W & J 12,Willing,Fulmer Valley,0,,0,0,2005,"Willing, NY
(42.04880286100007, -77.89755657599994)"
31013201220000,Chautauqua,"REI-NY, LLC",20122,00,00,GW,Ellery,IN,Bargar 8,Ellery,Akron,0,0,0,0,2006,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31013223410000,Chautauqua,"Chautauqua Energy, Inc.",22341,00,00,GD,North Harmony,AC,"Adamson, W 1",North Harmony,Onondaga,1,200,0,0,2004,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31013055470000,Chautauqua,"Vertical Energy, Inc.",05547,00,00,OD,Busti,AC,Crandall 3-3,Busti,Glade,12,,1,11,2006,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31003651920000,Allegany,T.M. Quaintance Crude Oil Production,65192,00,00,OD,Ford's Brook,PA,Quaker q75,Alma,Richburg,12,0,0,,2002,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31013224570000,Chautauqua,"Schreiner Oil & Gas, Inc.",22457,00,00,GD,Lakeshore,AC,"Hawley, C 1",Hanover,Medina,12,1835,0,0,2002,"Hanover, NY
(42.96356369500006, -75.37938908499996)"
31009665950000,Cattaraugus,"Brenan, Jerry L. and Connie C.",66595,00,00,OD,Chipmunk,IN,Sutter 26,Allegany,Chipmunk,12,0,50,,2002,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009130720000,Cattaraugus,"East Resources, Inc.",13072,00,00,IW,Bradford,PA,Enterprise Transit St 074,Allegany,"Chipmunk, Bradford 2nd & 3rd",0,0,2467,0,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009172690000,Cattaraugus,"Hydrocarbon Generation, Inc.",17269,00,00,GW,Chipmunk,IN,Sue Maloney1,Carrollton,Oriskany,12,135,0,,2005,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003652410000,Allegany,"C.O.G. Development & Resources, Inc.",65241,00,00,OD,Richburg,IN,Lincoln l18,Bolivar,Richburg,0,0,0,0,2001,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013171770000,Chautauqua,"Cotton Well Drilling Co., Inc.",17177,00,00,GD,Lakeshore,AC,Hebner 1,Villenova,Medina,12,1282,45,,2006,"Villenova, NY
(42.37070143700004, -79.13500732899996)"
31009167250000,Cattaraugus,"Stedman Energy, Inc.",16725,00,00,GD,Lakeshore,AC,Ormond 1,Randolph,Medina,12,2246,0,0,2002,"Randolph, NY
(42.16233383800005, -78.97460931299997)"
31003666700000,Allegany,Choudhury Oil & Gas Mining Corporation,66670,00,00,OD,Richburg,AC,Cass 57,Wirt,Richburg,12,0,0,0,2007,"Wirt, NY
(42.12451389000006, -78.15604994399996)"
31003680050000,Allegany,"Sturdevant, Walter B.",68005,00,00,OD,Richburg,NR,J&R Oil Lot 8 105,Bolivar,Richburg,0,0,0,0,2007,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31009211860000,Cattaraugus,Fault Line Oil Corp.,21186,00,00,GD,Sardinia,PA,Wes Land Devel 1,Yorkshire,Medina,,,,,2001,"Yorkshire, NY
(42.53022364200007, -78.47539666299997)"
31009168490000,Cattaraugus,Empire Energy E&P LLC,16849,00,00,GD,Lakeshore,AC,"Meyers, B 2",Leon,Medina,12,3408,,,2002,"Leon, NY
(42.29338104900006, -79.01635929999998)"
31003659970000,Allegany,"Young, Douglas V.",65997,00,00,OD,Richburg,IN,Emerson 05,Scio,Richburg,0,,0,0,2005,"Scio, NY
(42.173332610000045, -77.98390627099997)"
31009655170000,Cattaraugus,"BDH Oil, Inc.",65517,00,00,OD,Chipmunk,NR,Nichols Run Ho-5,Allegany,Chipmunk & Bradford 2nd,0,,0,0,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003115310000,Allegany,Richardson Petroleum Corp.,11531,00,00,OD,Beech Hill-Independence,AC,Potter 14 (Old),Independence,Fulmer Valley,12,653,4,22,2007,"Independence, NY
(42.088023219000036, -77.78023782399998)"
31013125300000,Chautauqua,"Kastle Resources Enterprises, Inc.",12530,00,00,GW,Lakeshore,AC,Miktuk NY 63,Harmony,Medina,12,5297.8800000000001,,,2001,"Harmony, NY
(42.02320426400007, -79.46875825999996)"
31029016180000,Erie,Iroquois Gas Corp.,01618,00,00,GD,Lawtons,PA,Lawtons 1,Collins,Medina,0,0,0,,2006,"Collins, NY
(42.49661381300007, -78.92307868899996)"
31029160950000,Erie,"Wattles, Richard F.",16095,00,00,GD,Orchard Park-Hamburg,AC,Schultz 1,Boston,Medina,12,2500,0,0,2002,"Boston, NY
(42.640953800000034, -78.73951834399998)"
31003657180000,Allegany,Pine Oil Co.,65718,00,00,IW,Richburg,NR,Pine Oil 131,Genesee,Richburg,0,0,0,,2005,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31009622260000,Cattaraugus,M. J. McCaffery Oil Co.,62226,00,00,OD,Chipmunk,AC,Roggenbaum 17,Carrollton,Chipmunk,,0,,,2002,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013116590000,Chautauqua,"Resource Energy, LLC",11659,00,00,GD,Lakeshore,AC,"Donelson, P. 1",North Harmony,Medina,12,3209,0,0,2004,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31013179410000,Chautauqua,"Bunce, Fred. E. & Beverly J.",17941,00,00,GD,Lakeshore,AC,"Anderson, B. 1",Busti,Medina,12,0,0,0,2007,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31029040970000,Erie,"Reserve Gas Co., Inc.",04097,00,00,GD,Alden-Lancaster,AC,Vine 1,Alden,Medina,12,1102,0,0,2001,"Alden, NY
(42.90013181300003, -78.49091675699998)"
31003661040000,Allegany,"Plants & Goodwin, Inc.",66104,00,00,OD,Richburg,SI,Nelson 10,Wirt,Richburg,12,,6,8,2007,"Wirt, NY
(42.12451389000006, -78.15604994399996)"
31013088650000,Chautauqua,Libra Petroleum Company,08865,00,00,OD,Busti,AC,L.Crandall 13,Busti,Glade,12,0,0,,2002,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31013200350000,Chautauqua,"Shelex Drilling, Inc.",20035,00,00,GD,Lakeshore,AC,Charles Avery 1,North Harmony,Medina,12,694,0,,2005,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31029181340000,Erie,"New York Gas & Oil Company, Inc.",18134,00,00,GD,Alden-Lancaster,AC,Sharpe 1,Alden,Medina,12,863,39,,2007,"Alden, NY
(42.90013181300003, -78.49091675699998)"
31051173750000,Livingston,"Lenape Resources, Inc.",17375,00,00,GD,Uhley Corners-Caledonia,AC,Doolittle 166,York,Medina,11,544,0,0,2005,"York, NY
(43.20406069000006, -76.93921855399998)"
31013155850000,Chautauqua,Empire Energy E&P LLC,15585,00,00,GD,Lakeshore,AC,"Nickerson,L 6a",Chautauqua,Medina,11,218,50,0,2003,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31013126840000,Chautauqua,Waffenbauch USA Corp.,12684,00,00,GD,Lakeshore,AC,Farver 1,Chautauqua,Medina,12,2026,,,2003,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31029190090000,Erie,"Stedman Energy, Inc.",19009,00,00,GD,Brant-Eden,AC,Bower 3,Eden,Medina,12,1171,0,,2005,"Eden, NY
(42.66478299000005, -78.88882867299998)"
31013184040000,Chautauqua,"Stedman Energy, Inc.",18404,00,00,GD,Lakeshore,AC,Lown 3a,Ellery,Medina,12,1007,0,0,2002,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31013124390000,Chautauqua,"Cotton Well Drilling Co., Inc.",12439,00,00,GD,Lakeshore,AC,Hanover Fi 2,Hanover,Medina,12,1208,95,,2003,"Hanover, NY
(42.96356369500006, -75.37938908499996)"
31029193390000,Erie,Great Lakes Energy Partners,19339,00,00,GD,Sardinia,AC,John Tuczapski 2,Sardinia,Medina,12,894,0,0,2005,"Sardinia, NY
(42.540871200000026, -78.51533723199998)"
31003623780000,Allegany,"Simon of Bolivar Enterprises, Inc.",62378,00,00,OD,Richburg,AC,Cowles 14,Bolivar,Richburg,7,0,0.5,4,2001,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013120720000,Chautauqua,Eagle S & T,12072,00,00,OD,Busti,IN,Piazza 14,Busti,Glade,4,,0,0,2003,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31013141810000,Chautauqua,"P & H Gas, LLC",14181,00,00,GD,Lakeshore,AC,Larraine 1,Pomfret,Medina,12,1808,0,0,2002,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31003639690000,Allegany,"Saint John Exploration & Production, Inc.",63969,00,00,OD,Richburg,IN,Trio Farm 56,Bolivar,Richburg,0,,0,0,2004,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31003094340000,Allegany,Sandstone Development,09434,00,00,OD,Richburg,AC,Slade Lot 29 E-23     ,Genesee,Richburg,12,0,0,,2001,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31029017330000,Erie,Iroquois Gas Corp.,01733,00,00,GD,Not Applicable,PA,L. Nice,Colden,Medina,0,0,,,2001,"Colden, NY
(42.648480445000075, -78.68738754399999)"
31009139240000,Cattaraugus,Case Brothers Inc.,13924,00,00,OD,Bradford,AC,Moyer 01,Carrollton,Chipmunk,12,,3,30,2004,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31029038110000,Erie,Iroquois Gas Corp.,03811,00,00,GD,Wales,PA,Lockwood A M 1,Lackawanna,Medina,0,0,0,,2006,"Lackawanna, NY
(42.82581230200003, -78.82428979999997)"
31003699650000,Allegany,"Tjhung, Frank T.",69965,00,00,IW,Fulmer Valley,NR,GPS 1130,Wellsville,Not Applicable,0,0,0,,2005,"Wellsville, NY
(42.127843753000036, -77.95913902899997)"
31029035440000,Erie,Iroquois Gas Corp.,03544,00,00,GD,Orchard Park-Hamburg,PA,Benz Martin 1,Orchard Park,Medina,,,,,2004,"Orchard Park, NY
(42.767181823000044, -78.74387961899998)"
31013198850000,Chautauqua,"Chautauqua Energy, Inc.",19885,00,00,GD,Lakeshore,AC,Wainwright 2,Westfield,Medina,12,2232,0,0,2001,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31013105320000,Chautauqua,Empire Energy E&P LLC,10532,00,00,GD,Lakeshore,AC,Norman 198,Ripley,Medina,12,1031,0,0,2003,"Ripley, NY
(42.266564318000064, -79.71128695999994)"
31009649310000,Cattaraugus,"BDH Oil, Inc.",64931,00,00,OD,Bradford,NR,James Lease 25,Olean,Bradford Third,2,,3,3,2005,"Olean, NY
(42.07755349100006, -78.42886750099996)"
31009660930000,Cattaraugus,"Little, Jay R.",66093,00,00,OD,Chipmunk,AC,Bucher 1,Carrollton,Chipmunk,12,0,0,,2001,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003699180000,Allegany,Ashe Oil Company,69918,00,00,OD,Richburg,IN,Central 38     ,Scio,Richburg,0,,0,0,2006,"Scio, NY
(42.173332610000045, -77.98390627099997)"
31013116370000,Chautauqua,"Ames, Donald A.",11637,00,00,GD,Lakeshore,AC,Raynor 291,Chautauqua,Medina,0,0,0,0,2001,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31009661320000,Cattaraugus,"Stephan, Phillip",66132,00,00,OD,Bradford,IN,Kurty 5,Allegany,Bradford,12,,0,0,2006,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31029192200000,Erie,"Eclipse Energy Company, LLC",19220,00,00,GD,Brant-Eden,IN,Mooney 1,Eden,Medina,0,0,0,0,2002,"Eden, NY
(42.66478299000005, -78.88882867299998)"
31009551500000,Cattaraugus,"McCracken, Carl A. III",55150,00,00,OD,Bradford,PA,McCray 51,Carrollton,Bradford,12,,5,5,2007,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003171090000,Allegany,"Otis Eastern Service, Inc.",17109,00,00,OD,Fulmer Valley,AC,Tullar 1 Fanton,Wellsville,Fulmer Valley,12,608,3,182,2005,"Wellsville, NY
(42.127843753000036, -77.95913902899997)"
31013067630000,Chautauqua,"Vertical Energy, Inc.",06763,00,00,OD,Busti,AC,Towne Robert E 6,Busti,Glade,12,,4,18,2003,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31013176950000,Chautauqua,"Kastle Resources Enterprises, Inc.",17695,00,00,GD,Lakeshore,AC,Hess 3,Cherry Creek,Medina,12,1904,105,,2003,"Cherry Creek, NY
(42.29336326600003, -79.09200808799994)"
31003673680000,Allegany,"Dick, Cinda S.",67368,00,00,OD,Richburg,IN,Cobble 03,Wirt,Richburg,12,,,,2004,"Wirt, NY
(42.12451389000006, -78.15604994399996)"
